dummy_celebrities,dummy_entertainment,dummy_entertainmentleisurebusiness,dummy_francepolitics,dummy_jeanlucmlenchon,dummy_ligue1,dummy_nikosaliagas,dummy_politicalfigures,dummy_politics,dummy_soccer,dummy_sports,dummy_sportsfitnessbusiness,dummy_staderennaisfc,dummy_tvhosts,dummy_tvstars,hashtags_count,impression_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,tweet_period,tweet_sentiment,tweet_text,followers_count
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,138,0,10,0.0,"RT @MathildePanot: 🔴 EVENEMENT - RETRAITES : LE DÉBAT

Retrouvez-moi demain en direct sur @BFMTV face à Olivier Véran et Jordan Bardella.…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,140,0,9,0.0,"RT @L_insoumission: « Pour nous #boulangers, le coup de massue de l’augmentation de l’électricité est insoutenable malgré les aides.

Si j’…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,72281,1,0,145,1,9,0.0,"Bravo à la @CgtEnergie ! Face au gouvernement des amis des milliardaires, solidarité des amis du peuple des travailleurs. https://t.co/IY8ERvZjuZ",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,57022,1,1,184,0,7,0.0,"Bravo à la @CgtEnergie pour leur action en soutien aux #boulangers à #Marseille !

Face à la marchandisation de notre système, la solidarité s'organise partout. https://t.co/V9XiRQDwRX",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,6,1,0,140,0,7,0.0,RT @L_insoumission: 🔴 « La France est un paradis fiscal : 2% d'impôt seulement pour les 380 familles » : l'alerte de l'économiste Gabriel Z…,2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,139,0,4,0.0,"RT @AvecJLM: 2016 : discussion entre un boulanger et @JLMelenchon.

Le premier affirmait que la loi El-Khomri allait régler ses problèmes.…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,140,0,4,0.0,"RT @L_insoumission: 🔴 Scandale : les vols en jets privés ont augmenté de 10% en 2022

Mais baissez le chauffage, faites pipi sous la douche…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,223199,1,0,145,0,15,0.0,"En Charente, @PilatoRene LFI NUPES + 8 points, 35,5 %. Juste à 0,1% du macroniste. 

Un nouveau député contre la retraite à 65 ans est possible !",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,330957,0,0,186,0,6,-0.4588,"Sous-titre de France info ""LFI Mélenchon et la purge"". Et veulent nous dire comment nous organiser. Et 4 aboient en désordre. La haine dont nous faisons l'objet est inouïe.
#QuestionsPol",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,290841,0,0,153,0,6,0.0,"Formidable Manuel Bompard face à 4 journalistes qui coupent la parole, caricaturent et débitent les argumentaires de Macron. Caricaturales.

#QuestionPol",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,58220,0,1,212,0,15,0.0,"📝🔴 Élargissement du front de lutte

Le soir venu sans incident, la #Marche21Janvier des organisations de jeunesse contre la #RéformeDesRetraites ayant été un beau succès, je fais le point. https://t.co/PG5HqysUuW",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,70853,0,0,300,4,12,-0.2003,"📸 Bravo à toutes et tous pour cette incroyable démonstration de force à l'initiative des organisations de jeunesse. #Marche21Janvier

Nous les empêcherons jusqu'au bout de tout transformer en marchandise.

Vive la vie, à bas la mort ! Nous ne lâcherons rien #PourNosRetraites. https://t.co/TA8GKXk7FU",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,140,0,12,0.2263,"RT @L_insoumission: Deux visions du monde s'entrechoquent sous nos yeux.

1) Travailler toujours plus, pour vivre toujours moins.

2) Ralen…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,506130,0,0,252,0,12,0.0,"La manipulatrice agence macroniste ""occurence"" ridiculisée par tous les spécialistes, après s’être trompée de rue, nous serions 14045 à défiler ce 21 janvier. Mais non rigolos à gage ! Nous étions 3,5 !! Autant que vous pour compter. 

#Marche21Janvier",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,241243,0,0,302,1,11,-0.128,"Ils veulent tout marchandiser. Mais le temps de la vie, celui qui compte, n'est pas uniquement le temps contraint, celui du travail.

C'est aussi le temps libre, celui où on peut vivre, aimer, s'occuper des autres, avoir la possibilité d'être totalement humain. #Marche21Janvier https://t.co/XWP4eQxV2O",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,231051,0,0,190,4,10,0.0,"150 000 personnes réunies pour la #Marche21Janvier à Paris.

Bravo aux organisations de jeunesse d'avoir su aussi largement mobiliser #PourNosRetraites. On continue ! https://t.co/pSTNrOIBmE",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,140,0,9,0.0,"RT @L_insoumission: « Les soignants, on arrivera jamais à 64 ans.

En travaillant dans une banque peut-être, mais maçons, soignants, on arr…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,85,1,8,-0.3612,"RT @Clemence_Guette: Coucou nous revoilou 💥

#Marche21Janvier https://t.co/7MRKOlP1aZ",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,8,0.0,"RT @L_insoumission: « Macron peut trouver 100 milliards supplémentaires pour l'armée, mais pas 12 milliards pour nos retraites ? De l'argen…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,35706,0,0,304,1,8,0.0,"Avant la #Marche21Janvier, rencontre avec les délégations internationales venues soutenir la lutte contre la #ReformeDesRetraites.

Merci à la délégation des socialistes russes contre la guerre et aux personnalités du Brésil, d'Espagne, de Colombie pour leur présence fraternelle. https://t.co/0MCN0sdSgc",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,83,1,8,-0.34,RT @L_insoumission: 🔴 Déjà du monde à la #Marche21Janvier 🔥 https://t.co/pfoc0RpFeK,2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,1,0,129,4,8,-0.4003,"RT @FranceInsoumise: 🔥 Du monde à la Marche pour nos retraites ! 

#Marche21Janvier 
#ReformeDesRetraites https://t.co/FRchbaTVjB",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,1,0,113,1,8,0.0,"RT @L_insoumission: 🔴 La jeunesse est dans la rue, c'est parti pour la #Marche21Janvier ! https://t.co/NNiVXb33bg",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,856615,0,1,90,0,7,0.0,"Choisissez votre camp. Le capital ou le travail.

#Marche21Janvier https://t.co/YRp3YyGwqE",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,78247,0,0,219,1,5,0.0,"🔴 La Marche #PourNosRetraites à l'appel des organisations jeunesse, c'est aujourd'hui à 14h00 !

📌 Rendez-vous Place de la Bastille pour marcher contre la #ReformeDesRetraites !

#Marche21Janvier https://t.co/2iWcmFL7nD",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,3,0.0,"RT @L_insoumission: 🔴 Retraites : pourquoi les petits payeraient pour les gros ?

La retraite à 64 ans reviendrait à cibler directement les…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,117565,2,0,280,0,14,0.0,"Ce dimanche, si vous êtes dans la Marne ou en Charente, vous pouvez élire 2 nouveaux députés #NUPES pour s'opposer à la retraite à 64 ans du gouvernement.

Ne vous privez pas.

Votez @PilatoRene dans la 1ère circo de Charente.

Votez @PateVictorien dans la 2ème circo de la Marne.",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,1,0,140,0,12,0.0,"RT @JLMelenchon: 🔴 La mobilisation #PourNosRetraites va être une grande étape de l'histoire sociale de la France.

✊ Derrière l'intersyndic…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,140,0,12,0.0,"RT @L_insoumission: 🔴 Retraites : Macron recadré par le président du Conseil d’orientation des retraites (COR)

#ReformeDesRetraites

https…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,140,0,10,-0.4559,"RT @FranceInsoumise: 🔴 Après la mobilisation historique hier, on continue !

🔥 Rendez-vous demain, 14 heures, Place de la Bastille !

#Marc…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,10,-0.34,"RT @InsoumisJeunes: 🔥 La France dit non à la #ReformeDesRetraites.

👉 Rendez-vous samedi pour intensifier la mobilisation avec la #Marche21…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,56766,0,0,299,1,10,0.0,"🔴 Après le succès de la #Greve19Janvier, mobilisons-nous aux côtés des organisations de jeunesse ce 21 janvier à Paris !

📌 Rendez-vous Place de la Bastille à 14h00 pour la #Marche21Janvier 

 ✊ On ne lâchera rien pour que Macron et Borne retirent leur #ReformeDesRetraites ! https://t.co/Mm0HXnzNqh",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,138,0,8,0.0,"RT @L_insoumission: 🔴 Retraites : Marine Le Pen au Sénégal pour fuir les cortèges ?

Marine Le Pen, une arnaque sociale. 
#greve19janvier…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,154534,0,1,121,0,6,0.0,"Comment France Info invente des critiques internes qui n'existent pas. C'est du journalisme ca ?

https://t.co/zODC17MrIX",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,4,0.0,"RT @L_insoumission: Plus de 2 millions de personnes dans la rue, 93% des actifs, mais vous avez besoin de « pédagogie » selon le gouverneme…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,67328,0,1,246,0,15,0.0,"📝 𝐒𝐚𝐦𝐞𝐝𝐢 𝟐𝟏 𝐣𝐚𝐧𝐯𝐢𝐞𝐫 : 𝐜𝐨𝐮𝐜𝐨𝐮 𝐧𝐨𝐮𝐬 𝐫𝐞𝐯𝐨𝐢𝐥𝐨𝐮

Retrouvez ma note de blog au soir de la plus grande mobilisation sociale depuis 20 ans. #greve19janvier

À samedi pour la #Marche21Janvier derrière les organisations de jeunesse. https://t.co/HFI2j9VnjQ",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,13,0.0,"RT @L_insoumission: His-to-ri-que.

Plus de 2 millions de personnes dans la rue, c'est plus une démonstration de force, c'est des gouttes d…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,140,0,13,-0.34,"RT @FranceInsoumise: 🔥 Émission spéciale sur la mobilisation aujourd'hui contre la #ReformeDesRetraites.

✅ @JulieMaury1 démarre l'émission…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,140,0,12,0.0,"RT @L_insoumission: 🔴 Retraites : plus de 2 millions de personnes dans la rue, un bras de fer historique est lancé
#greve19janvier 
https:/…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,50913,0,0,223,4,12,0.0,"📸 Superbe manifestation marseillaise ce matin avec 140 000 personnes présentes pour défendre nos retraites. Merci pour votre accueil et votre énergie.

On continue !

#greve19janvier #Marche21Janvier https://t.co/ftn2Jno8tB",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,5,1,0,139,0,12,0.0,"RT @LAVOIXLYCEENNE_: Aujourd'hui, nous étions au rendez-vous.

Contre la #ReformeDesRetraites, les lycéennes et lycéens ont pris la rue et…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,199823,0,0,230,4,9,0.0,"Les syndicats unis font une démonstration impressionnante de leur audience populaire. Macron a perdu cette première manche. La lutte continue. Le 21 on se retrouve à Paris.

#greve19janvier #Marche21Janvier https://t.co/sv1WilygIz",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,0,113,4,9,0.0,"RT @mbompard: Énorme mobilisation : 140 000 personnes à #Marseille !

#StopRetraiteMacron https://t.co/QBmpzSMUOY",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,6,0.0,"RT @L_insoumission: 🔴 Retraites – « Le gouvernement a perdu sa première bataille » : Mélenchon à Marseille

#greve19janvier

https://t.co/p…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,5,0.4588,"RT @L_insoumission: C'est le grand jour.

Marseille, Nantes, Lyon, Lille, Bordeaux, Toulouse, Rennes, Caen, Rouen, Nevers, Lons-Le-Saunnier…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,260584,0,0,206,1,5,0.0,"🔴 Retraites : il est temps que Macron retire sa réforme

Retrouvez mon intervention en direct de la manifestation #PourNosRetraites à Marseille.

#Greve19Janvier #ReformeDesRetraites https://t.co/d6wHmJchnU",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,67228,0,0,286,1,3,0.0,"🔴 La mobilisation #PourNosRetraites va être une grande étape de l'histoire sociale de la France.

✊ Derrière l'intersyndicale le 19 janvier partout en France et aux côtés des organisations de jeunesse à la #Marche21Janvier !

#Greve19Janvier #ReformeDesRetraites https://t.co/e6GJDVP8KO",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,92,0,12,0.0,"RT @L_insoumission: 🔴 Retraite : le RN ridiculisé par un député LFI

https://t.co/pb3aC5qRje",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,5,24993,0,1,219,1,12,0.6103,"🔴 La #RDLS165 est en ligne !

➡️ https://t.co/PSIeM6H9A6

Les sujets :

1️⃣ Mobilisations #PourNosRetraites
2️⃣ Le coût des riches #Oxfam
3️⃣ #Greve19Janvier et #Marche21Janvier

Bon visionnage ! https://t.co/x556zGiVgD",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,140,0,10,0.0,"RT @i_laboetie: 🗞️ Découvrez la tribune sur les retraites de l’Institut La Boétie (avec l’économiste @eric_berr) avec @attac_fr, @FondCoper…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,3,0.0,"RT @L_insoumission: 🔴 La retraite : le droit au bonheur, au temps libéré du capitalisme

Le débat porte beaucoup sur le financement, beauco…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,37490,1,1,244,1,14,0.0,"🗓️ Rendez-vous le samedi 28 janvier à 14h à l'Espace Marcel Pagnol de Villiers-le-Bel pour les vœux de @BilongoCarlos.

En espérant vous y voir nombreuses et nombreux !

➡️ Plus d'informations sur https://t.co/L94Tx35Y7V https://t.co/A2UtGvQ6Aj",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,14,0.0,"RT @BilongoCarlos: VOEUX CARLOS MARTENS BILONGO 2023 

Rdv avec @JLMelenchon , Samedi 28 Janvier à 14h00 à l'Espace Marcel Pagnol à Villier…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,11,0.0,"RT @L_insoumission: 🔴 Retraites : Rachel Kéké (LFI) détruit Élisabeth Borne sur la pénibilité du travail

« Avez-vous la moindre idée des d…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,140,0,11,0.0,"RT @ColChampion: Je préfère manifester à côté de @JLMelenchon samedi, désolé Pascal... 

Par contre prends un solex quand tu veux pour veni…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,10,0.0,"RT @FranceInsoumise: Retraites : Macron et Borne veulent passer en force.

80 % des Français et tous les syndicats y sont opposés. Ne les l…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,43328,1,1,262,1,9,0.2481,"🔴 Retraites : nous pouvons les battre une nouvelle fois !

Retrouvez mon intervention en conclusion de l'événement de l’@i_laboetie sur la réforme des retraites et sur les solutions pour bâtir un système juste.

➡️ https://t.co/U3Mg3Kaa6S https://t.co/pYrdAE9sNa",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,88,0,3,-0.5719,"RT @L_insoumission: Retraite à 64 ans : une injustice de classe.
https://t.co/GuoYMVtrae",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139,0,14,0.0,"RT @i_laboetie: ""Ceux qui vont être le plus fortement touchés par le décalage de l'âge effectif de la retraite, c'est ""ceux du milieu"". Ce…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,13,0.0,"RT @i_laboetie: ""Pourquoi est-ce qu'ils font cette réforme ? Pour faire des économies sur les plus pauvres. 

La colère peut exploser extrê…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,13,-0.296,RT @i_laboetie: EN DIRECT -  Tables rondes de l'Institut La Boétie : « Retraites : there is no alternative ? »  -  Sur YouTube : https://t.…,2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,51131,0,0,300,1,9,0.0,"Le déficit de l’État correspond à la somme des déductions d’impôt faites par Hollande et Macron. Elles ont été transformées en dividendes plutôt qu’en emplois.

Il est temps que cela cesse : les grandes entreprises doivent être taxées plus fortement sur les dividendes. #Oxfam https://t.co/vGFJd5ptqJ",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,7,0.0,"RT @L_insoumission: 🔴 Retraites : une taxe de 2% sur la fortune des milliardaires français suffirait à financer le déficit

https://t.co/JQ…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,4,-0.5423,"RT @L_insoumission: Retraite à 64 ans : le coup fatal de Macron aux associations ?

Le temps libéré du capitalisme est du temps utile, util…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,166337,0,1,276,0,2,0.5267,"Me voici de retour dans la capitale du pays que les riches tondent sans honte et sans gêne. Le tableau fait par le rapport d’#Oxfam paru cette nuit est stupéfiant.

📝 Chiffres chocs d'Oxfam, déplacement en Guyane : découvrez ma dernière note de blog ⤵️
https://t.co/dNRScp1AgZ",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,362597,0,0,297,1,6,0.0,"🇫🇷 Le droit du sol est consubstantiel à l’identité française : ceux qui naissent là, et s’ils y ont vécu 5 ans, ont le droit de devenir Français.

La France, ce n'est ni une langue, ni une religion, c’est l'appartenance commune à sa devise « Liberté, Égalité, Fraternité ». https://t.co/naDC2BA0HN",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3,0,140,0,14,0.0,RT @AndyKerbrat: L’ @USM_magistrats et le @CNBarreaux s’opposent à la départementalisation des cours criminelles et l’abandon des jurys pop…,2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,2,0,140,0,13,0.0,"RT @i_laboetie: 🗓️ J-3 : Rendez-vous ce lundi 16 janvier à 19h pour débattre des #retraites avec notamment @ZemmourMichael, Christiane Mart…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,140,0,12,0.0,"RT @L_insoumission: 🔴 Scandale : 157 milliards d’aides pour le CAC40 et pas 10 milliards pour financer nos retraites ?
#greve19janvier #Ref…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,69657,0,0,291,1,12,-0.128,"💰 Ils font avec les retraites comme avec l'école et avec la santé : ils saccagent tout pour que ça devienne un marché.

Il y a 330 milliards par an dans les retraites par répartition. Leur objectif, c'est de les transformer en fonds de pension.

#ReformesDesRetraites https://t.co/QLipLO2jbS",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,140,0,10,0.0,"RT @L_insoumission: 🔴 « Pour nos retraites, faire front ensemble » : 250 syndicalistes appellent à la grève du 19 et à la marche du 21 janv…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,8,-0.3664,"RT @FranceInsoumise: LE 19 ET LE 21, TOUT LE MONDE DANS LA RUE !

""Nous, syndicats, associations, forces politiques, personnalités issues d…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,287942,0,0,186,4,7,0.0,L'opposant à la guerre Mikhail Lobanov libéré en #Russie après notre campagne avec Alexey Sakhnine et les socialistes russes. Merci à tous ceux qui nous ont aidé. https://t.co/wkYp0CHZKm,2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,76314,0,0,300,1,7,0.34,"❌ Il n’y a pas de problème de financement du système des retraites.

Un travailleur aujourd’hui produit 3 fois plus qu’un travailleur en 1979. La question est donc de savoir comment répartir ces gains de productivité, pas d'allonger la durée du travail.

#ReformesDesRetraites https://t.co/im1EYMgWiG",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,41163,0,1,172,1,17,0.0,"📺🔴 L'ÉVÉNEMENT : UN MONDE EN TRANSITION

Retrouvez mon intervention dans l'émission #Levenement en direct de la #Guyane.

➡️ https://t.co/AQGK1LQGbG https://t.co/AXaniJUaeW",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,23974,0,0,286,1,16,0.0,"J'ai la certitude que l'avenir de l'humanité va se jouer en partie dans l'espace. Je suis pour la démilitarisation de l'espace. Si on avait une diplomatie non-alignée et altermondialiste, on pourrait trouver des dizaines de pays pour démilitariser. 

#Levenement https://t.co/8FUqS5O2ec",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,50886,0,0,263,1,16,0.5423,"L'Iran est une théocratie et je souhaite que les Iraniens parviennent à s'en débarrasser. Ils se battent, cela force notre admiration et notre soutien. Je me sens solidaire des luttes qui s'y mènent, je souhaite leur victoire.

#Levenement https://t.co/pkerOY4Z5I",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,27415,0,0,256,1,16,-0.6249,"Je ne crois pas qu’on puisse changer l’ordre actuel de la société sans un consentement de masse : il faut les voix de la conviction, pas celles du putsch.

La violence ne conduit qu’à la mort des meilleurs d’entre nous.

#Levenement https://t.co/BHJvg1TOu5",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,265444,0,0,294,1,16,0.0,"Le droit du sol est consubstantiel à l’identité française : ceux qui naissent là, et s’ils y ont vécu 5 ans, ont le droit de devenir Français.

La France, ce n'est ni une langue, ni une religion, c’est l'appartenance commune à sa devise « Liberté, égalité, fraternité ». https://t.co/ukyJIZqHR7",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,23385,0,0,238,1,16,0.0,"Même M. Macron a dit qu’il « en avait marre de choisir entre les Chinois et les Américains ».

Il faut que la France soit non-alignée pour mener une politique altermondialiste d’intérêt général humain.

#Levenement https://t.co/8vxU7fP4Z8",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,20831,0,0,230,1,16,0.0,"Nous mènerons la bataille politique pour la démarchandisation et démilitarisation de l'#espace. 🚀

L'espace est une nouvelle frontière de l'Humanité, voici nos propositions pour la préserver ⤵️

#Levenement https://t.co/dccxpuGiEw",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,16,0.0,"RT @MathildePanot: Protéger nos forêts est impératif !  
@JLMelenchon à raison : en hexagone comme en Guyane il faut cesser les coupes rase…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,19884,0,0,297,1,16,-0.128,"Nous avons le devoir et l’obligation de traiter les gens dignement quand ils arrivent, mais il faut aussi tout faire pour qu’ils n’aient pas à quitter leurs foyers.

La Guyane n’a, actuellement, pas les moyens ni le personnel pour accueillir dignement. L'Etat doit l'aider. https://t.co/zrGMWRlmBt",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,23190,0,0,286,1,16,0.0,"Réfléchissons un instant : est-ce que vous allez demander ses papiers aux microbes ? Non. Nous avons donc intérêt à soigner les gens malades pour qu'ils ne rendent pas malade tous les autres. Voilà la seule réponse censée à cette question de l'AME. 

#Levenement https://t.co/vmPnHKTvsX",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,18924,0,0,290,1,16,0.3182,"Il y en a marre de regarder la forêt comme un tas de bois alors que c'est la solution à nos problèmes par le biomimétisme. La nature a déjà réglé tous les problèmes auxquels nous sommes confrontés : minimum d'énergie, de matière et maximum d'organismes.

#Levenement https://t.co/owC4qfJOEb",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,140,0,16,0.0,RT @Clemence_Guette: Ce soir @JLMelenchon rétablit les faits : la logique des néolibéraux est la casse des services publics et de la protec…,2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,20848,0,0,295,1,16,0.0,"Il n’y a pas de mesure écologique tenable qui ne soit pas une mesure sociale.

Si vous voulez que les gens n’utilisent plus leur voiture, développez le service public du transport : il faut cesser d’humilier ceux qui n’ont pas les moyens d’acheter un véhicule électrique. https://t.co/vVfDvK6NEd",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,16279,0,0,225,1,16,0.7184,"Quand l’Humanité double en population, elle fait un grand saut en avant. Ce grand saut est en train de se faire.

J’ai confiance en la jeune génération pour faire face aux défis de demain.

#Levenement https://t.co/xGsPGzxyN1",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,140,0,16,0.0,"RT @FranceInsoumise: 🌱 Écologie

""La forêt a déjà réglé tous les problèmes auxquels nous sommes confrontés : ça s'appelle le biomimétisme.""…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,22797,0,0,194,1,16,0.0,"Les grands fonds marins doivent être protégés de toute prédation.

Il faut que l’ONU mette en place des normes et une force internationale pour les protéger.

#Levenement https://t.co/bx7A3IxF68",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,1,0,140,0,16,0.0,"RT @L_insoumission: 🔴 Retraites : Mélenchon appelle les Français à lancer la bataille les 19 et 21 janvier 
#Levenement 
https://t.co/K0MXD…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,18453,0,0,287,1,15,0.0,"Il y a une forme de quart-mondisation de l’État et en particulier de l'hôpital.

Il faut prendre des mesures d’urgence : augmenter les payes, supprimer la tarification à l’acte, etc.

L’hôpital ne doit pas traiter la personne humaine comme une chose.

#Levenement https://t.co/tE1apboxHc",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,19536,0,0,304,1,15,0.0,"Vous avez vu ce qu'il s'est passé avec les jeunes d'AgroParisTech ? Ils disent : « votre agriculture, on ne la fera pas. » C'est eux qui ont raison. En toute chose, il y a une demande de sens, les gens en ont assez d'être des appendices de la machine ou de l'argent. 

#Levenement https://t.co/p5OSDEN7ij",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,139,0,15,-0.128,"RT @FranceInsoumise: 🔴 Hôpital

""L'hôpital, comme tout le service public de santé, doit d'abord traiter la personne humaine. Non seulement…",2671936
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,18008,0,0,193,1,15,0.0,"Nous voulons mettre un terme à la déforestation massive. 🌳

Le développement d’une filière bois française soutenable et créatrice d’emplois est possible. ⤵️

#Levenement https://t.co/NlUt92CSrt",2671936
